time,"P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","V(N6|XBVM1)","V(SL1)","I(L_PSL|XBVM1)","I(L_SL|XBVM1)","P(B_LD1)","V(B_LD1)","I(B_LD1)","P(B_LD2)","V(B_LD2)","I(B_LD2)","P(B_LD3)","V(B_LD3)","I(B_LD3)","P(B_LD4)","V(B_LD4)","I(B_LD4)","P(B_LD5)","V(B_LD5)","I(B_LD5)","P(B_LD6)","V(B_LD6)","I(B_LD6)","P(B_LD7)","V(B_LD7)","I(B_LD7)","P(B_LD8)","V(B_LD8)","I(B_LD8)","P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","V(IN)","V(OUT)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)","I(R_LOAD)","I(I_IBIAS)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
9.205000e-11,5.910976e+00,-1.866649e-10,3.168925e-01,1.146526e-06,2.674033e-01,-4.620642e-08,-2.663516e-01,2.849848e-07,-2.916679e-07,-2.838515e-07,-8.568482e-10,-8.568482e-10,-2.241658e-05,-1.686066e-08,-8.568482e-10,-2.241658e-05,-1.686066e-08,-8.568482e-10,-2.241658e-05,-1.686066e-08,-8.568482e-10,-2.241658e-05,-1.686066e-08,-8.568482e-10,-2.241658e-05,-1.686066e-08,-8.568482e-10,-2.241658e-05,-1.686066e-08,-8.568482e-10,-2.241658e-05,-1.686066e-08,-8.568482e-10,-2.241658e-05,-1.686066e-08,-8.568482e-10,-3.253805e-04,-1.361752e-07,-8.568482e-10,4.334665e-01,-1.498272e-08,1.512270e-05,3.769882e-01,-1.080873e-08,1.987824e-05,-1.489662e-07,-8.522917e-09,-8.568482e-10,-8.522917e-10,-1.512310e-05,1.987690e-05,3.500000e-05,-4.540218e-10,-4.913060e-10,-8.522917e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.206250e-11,5.910976e+00,1.511593e-09,3.169360e-01,1.145290e-06,2.674014e-01,-5.429251e-08,-2.663410e-01,2.744253e-07,-2.812766e-07,-2.739280e-07,-8.222486e-10,-8.222486e-10,-2.304937e-05,-1.646616e-08,-8.222486e-10,-2.304937e-05,-1.646616e-08,-8.222486e-10,-2.304937e-05,-1.646616e-08,-8.222486e-10,-2.304937e-05,-1.646616e-08,-8.222486e-10,-2.304937e-05,-1.646616e-08,-8.222486e-10,-2.304937e-05,-1.646616e-08,-8.222486e-10,-2.304937e-05,-1.646616e-08,-8.222486e-10,-2.304937e-05,-1.646616e-08,-8.222486e-10,-3.304434e-04,-1.304716e-07,-8.222486e-10,4.334660e-01,-1.396564e-08,1.512271e-05,3.769878e-01,-1.090192e-08,1.987826e-05,-1.421987e-07,-8.733292e-09,-8.222486e-10,-8.733292e-10,-1.512311e-05,1.987689e-05,3.500000e-05,-4.232012e-10,-4.955416e-10,-8.733292e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.207500e-11,5.910976e+00,3.206258e-09,3.169795e-01,1.143281e-06,2.673991e-01,-6.229160e-08,-2.663308e-01,2.636641e-07,-2.706817e-07,-2.638057e-07,-7.869439e-10,-7.869439e-10,-2.366695e-05,-1.605970e-08,-7.869439e-10,-2.366695e-05,-1.605970e-08,-7.869439e-10,-2.366695e-05,-1.605970e-08,-7.869439e-10,-2.366695e-05,-1.605970e-08,-7.869439e-10,-2.366695e-05,-1.605970e-08,-7.869439e-10,-2.366695e-05,-1.605970e-08,-7.869439e-10,-2.366695e-05,-1.605970e-08,-7.869439e-10,-2.366695e-05,-1.605970e-08,-7.869439e-10,-3.352879e-04,-1.246734e-07,-7.869439e-10,4.334655e-01,-1.293672e-08,1.512272e-05,3.769874e-01,-1.098168e-08,1.987828e-05,-1.353281e-07,-8.932491e-09,-7.869439e-10,-8.932491e-10,-1.512311e-05,1.987689e-05,3.500000e-05,-3.920220e-10,-4.991674e-10,-8.932491e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.208750e-11,5.910977e+00,4.896304e-09,3.170228e-01,1.140504e-06,2.673966e-01,-7.019934e-08,-2.663210e-01,2.527094e-07,-2.598911e-07,-2.534919e-07,-7.509850e-10,-7.509850e-10,-2.426887e-05,-1.564154e-08,-7.509850e-10,-2.426887e-05,-1.564154e-08,-7.509850e-10,-2.426887e-05,-1.564154e-08,-7.509850e-10,-2.426887e-05,-1.564154e-08,-7.509850e-10,-2.426887e-05,-1.564154e-08,-7.509850e-10,-2.426887e-05,-1.564154e-08,-7.509850e-10,-2.426887e-05,-1.564154e-08,-7.509850e-10,-2.426887e-05,-1.564154e-08,-7.509850e-10,-3.399105e-04,-1.187846e-07,-7.509850e-10,4.334650e-01,-1.189733e-08,1.512272e-05,3.769870e-01,-1.104799e-08,1.987830e-05,-1.283596e-07,-9.120312e-09,-7.509850e-10,-9.120312e-10,-1.512311e-05,1.987689e-05,3.500000e-05,-3.605250e-10,-5.021814e-10,-9.120312e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.210000e-11,5.910977e+00,6.580710e-09,3.170661e-01,1.136960e-06,2.673938e-01,-7.801149e-08,-2.663116e-01,2.415696e-07,-2.489130e-07,-2.429940e-07,-7.144233e-10,-7.144233e-10,-2.485469e-05,-1.521195e-08,-7.144233e-10,-2.485469e-05,-1.521195e-08,-7.144233e-10,-2.485469e-05,-1.521195e-08,-7.144233e-10,-2.485469e-05,-1.521195e-08,-7.144233e-10,-2.485469e-05,-1.521195e-08,-7.144233e-10,-2.485469e-05,-1.521195e-08,-7.144233e-10,-2.485469e-05,-1.521195e-08,-7.144233e-10,-2.485469e-05,-1.521195e-08,-7.144233e-10,-3.443078e-04,-1.128089e-07,-7.144234e-10,4.334646e-01,-1.084881e-08,1.512273e-05,3.769866e-01,-1.110081e-08,1.987832e-05,-1.212985e-07,-9.296565e-09,-7.144233e-10,-9.296565e-10,-1.512311e-05,1.987689e-05,3.500000e-05,-3.287517e-10,-5.045822e-10,-9.296565e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.211250e-11,5.910977e+00,8.258460e-09,3.171092e-01,1.132654e-06,2.673907e-01,-8.572392e-08,-2.663026e-01,2.302532e-07,-2.377556e-07,-2.323198e-07,-6.773110e-10,-6.773110e-10,-2.542399e-05,-1.477122e-08,-6.773110e-10,-2.542399e-05,-1.477122e-08,-6.773110e-10,-2.542399e-05,-1.477122e-08,-6.773110e-10,-2.542399e-05,-1.477122e-08,-6.773110e-10,-2.542399e-05,-1.477122e-08,-6.773110e-10,-2.542399e-05,-1.477122e-08,-6.773110e-10,-2.542399e-05,-1.477122e-08,-6.773110e-10,-2.542399e-05,-1.477122e-08,-6.773110e-10,-3.484766e-04,-1.067503e-07,-6.773110e-10,4.334642e-01,-9.792531e-09,1.512273e-05,3.769861e-01,-1.114012e-08,1.987834e-05,-1.141500e-07,-9.461076e-09,-6.773110e-10,-9.461076e-10,-1.512311e-05,1.987689e-05,3.500000e-05,-2.967434e-10,-5.063692e-10,-9.461076e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.212500e-11,5.910977e+00,9.928541e-09,3.171521e-01,1.127587e-06,2.673873e-01,-9.333264e-08,-2.662941e-01,2.187688e-07,-2.264273e-07,-2.214768e-07,-6.397003e-10,-6.397003e-10,-2.597635e-05,-1.431964e-08,-6.397003e-10,-2.597635e-05,-1.431964e-08,-6.397003e-10,-2.597635e-05,-1.431964e-08,-6.397003e-10,-2.597635e-05,-1.431964e-08,-6.397003e-10,-2.597635e-05,-1.431964e-08,-6.397003e-10,-2.597635e-05,-1.431964e-08,-6.397003e-10,-2.597635e-05,-1.431964e-08,-6.397003e-10,-2.597635e-05,-1.431964e-08,-6.397003e-10,-3.524139e-04,-1.006128e-07,-6.397003e-10,4.334638e-01,-8.729873e-09,1.512273e-05,3.769857e-01,-1.116594e-08,1.987836e-05,-1.069196e-07,-9.613687e-09,-6.397003e-10,-9.613687e-10,-1.512311e-05,1.987689e-05,3.500000e-05,-2.645416e-10,-5.075428e-10,-9.613687e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.213750e-11,5.910978e+00,1.158995e-08,3.171948e-01,1.121766e-06,2.673836e-01,-1.008338e-07,-2.662860e-01,2.071251e-07,-2.149366e-07,-2.104730e-07,-6.016440e-10,-6.016440e-10,-2.651135e-05,-1.385752e-08,-6.016440e-10,-2.651135e-05,-1.385752e-08,-6.016440e-10,-2.651135e-05,-1.385752e-08,-6.016440e-10,-2.651135e-05,-1.385752e-08,-6.016440e-10,-2.651135e-05,-1.385752e-08,-6.016440e-10,-2.651135e-05,-1.385752e-08,-6.016440e-10,-2.651135e-05,-1.385752e-08,-6.016440e-10,-2.651135e-05,-1.385752e-08,-6.016440e-10,-3.561166e-04,-9.440046e-08,-6.016440e-10,4.334635e-01,-7.662205e-09,1.512274e-05,3.769853e-01,-1.117829e-08,1.987838e-05,-9.961279e-08,-9.754254e-09,-6.016440e-10,-9.754254e-10,-1.512310e-05,1.987690e-05,3.500000e-05,-2.321880e-10,-5.081039e-10,-9.754254e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.215000e-11,5.910978e+00,1.324169e-08,3.172373e-01,1.115194e-06,2.673797e-01,-1.082235e-07,-2.662784e-01,1.953312e-07,-2.032922e-07,-1.993163e-07,-5.631948e-10,-5.631948e-10,-2.702862e-05,-1.338516e-08,-5.631948e-10,-2.702862e-05,-1.338516e-08,-5.631948e-10,-2.702862e-05,-1.338516e-08,-5.631948e-10,-2.702862e-05,-1.338516e-08,-5.631948e-10,-2.702862e-05,-1.338516e-08,-5.631948e-10,-2.702862e-05,-1.338516e-08,-5.631948e-10,-2.702862e-05,-1.338516e-08,-5.631948e-10,-2.702862e-05,-1.338516e-08,-5.631948e-10,-3.595821e-04,-8.811747e-08,-5.631948e-10,4.334633e-01,-6.590903e-09,1.512273e-05,3.769849e-01,-1.117720e-08,1.987840e-05,-9.223505e-08,-9.882651e-09,-5.631948e-10,-9.882651e-10,-1.512310e-05,1.987690e-05,3.500000e-05,-1.997243e-10,-5.080543e-10,-9.882651e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.216250e-11,5.910979e+00,1.488276e-08,3.172795e-01,1.107877e-06,2.673754e-01,-1.154983e-07,-2.662712e-01,1.833961e-07,-1.915028e-07,-1.880150e-07,-5.244059e-10,-5.244059e-10,-2.752775e-05,-1.290288e-08,-5.244059e-10,-2.752775e-05,-1.290288e-08,-5.244059e-10,-2.752775e-05,-1.290288e-08,-5.244059e-10,-2.752775e-05,-1.290288e-08,-5.244059e-10,-2.752775e-05,-1.290288e-08,-5.244059e-10,-2.752775e-05,-1.290288e-08,-5.244059e-10,-2.752775e-05,-1.290288e-08,-5.244059e-10,-2.752775e-05,-1.290288e-08,-5.244059e-10,-3.628077e-04,-8.176801e-08,-5.244059e-10,4.334630e-01,-5.517337e-09,1.512273e-05,3.769845e-01,-1.116273e-08,1.987842e-05,-8.479199e-08,-9.998765e-09,-5.244059e-10,-9.998765e-10,-1.512309e-05,1.987691e-05,3.500000e-05,-1.671920e-10,-5.073966e-10,-9.998765e-10,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.217500e-11,5.910979e+00,1.651220e-08,3.173214e-01,1.099821e-06,2.673709e-01,-1.226545e-07,-2.662644e-01,1.713288e-07,-1.795775e-07,-1.765773e-07,-4.853305e-10,-4.853305e-10,-2.800839e-05,-1.241100e-08,-4.853305e-10,-2.800839e-05,-1.241100e-08,-4.853305e-10,-2.800839e-05,-1.241100e-08,-4.853305e-10,-2.800839e-05,-1.241100e-08,-4.853305e-10,-2.800839e-05,-1.241100e-08,-4.853305e-10,-2.800839e-05,-1.241100e-08,-4.853305e-10,-2.800839e-05,-1.241100e-08,-4.853305e-10,-2.800839e-05,-1.241100e-08,-4.853305e-10,-3.657910e-04,-7.535634e-08,-4.853305e-10,4.334628e-01,-4.442877e-09,1.512273e-05,3.769840e-01,-1.113495e-08,1.987844e-05,-7.728923e-08,-1.010250e-08,-4.853305e-10,-1.010250e-09,-1.512308e-05,1.987692e-05,3.500000e-05,-1.346326e-10,-5.061341e-10,-1.010250e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.218750e-11,5.910980e+00,1.812901e-08,3.173630e-01,1.091032e-06,2.673661e-01,-1.296889e-07,-2.662582e-01,1.591386e-07,-1.675251e-07,-1.650114e-07,-4.460218e-10,-4.460218e-10,-2.847018e-05,-1.190987e-08,-4.460218e-10,-2.847018e-05,-1.190987e-08,-4.460218e-10,-2.847018e-05,-1.190987e-08,-4.460218e-10,-2.847018e-05,-1.190987e-08,-4.460218e-10,-2.847018e-05,-1.190987e-08,-4.460218e-10,-2.847018e-05,-1.190987e-08,-4.460218e-10,-2.847018e-05,-1.190987e-08,-4.460218e-10,-2.847018e-05,-1.190987e-08,-4.460218e-10,-3.685297e-04,-6.888680e-08,-4.460218e-10,4.334627e-01,-3.368888e-09,1.512272e-05,3.769836e-01,-1.109396e-08,1.987846e-05,-6.973246e-08,-1.019378e-08,-4.460218e-10,-1.019378e-09,-1.512307e-05,1.987693e-05,3.500000e-05,-1.020875e-10,-5.042708e-10,-1.019378e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.220000e-11,5.910981e+00,1.973223e-08,3.174042e-01,1.081516e-06,2.673610e-01,-1.365980e-07,-2.662524e-01,1.468349e-07,-1.553547e-07,-1.533260e-07,-4.065328e-10,-4.065328e-10,-2.891276e-05,-1.139982e-08,-4.065328e-10,-2.891276e-05,-1.139982e-08,-4.065328e-10,-2.891276e-05,-1.139982e-08,-4.065328e-10,-2.891276e-05,-1.139982e-08,-4.065328e-10,-2.891276e-05,-1.139982e-08,-4.065328e-10,-2.891276e-05,-1.139982e-08,-4.065328e-10,-2.891276e-05,-1.139982e-08,-4.065328e-10,-2.891276e-05,-1.139982e-08,-4.065328e-10,-3.710218e-04,-6.236374e-08,-4.065328e-10,4.334626e-01,-2.296728e-09,1.512272e-05,3.769832e-01,-1.103985e-08,1.987847e-05,-6.212741e-08,-1.027254e-08,-4.065328e-10,-1.027254e-09,-1.512306e-05,1.987694e-05,3.500000e-05,-6.959780e-11,-5.018116e-10,-1.027254e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.221250e-11,5.910982e+00,2.132091e-08,3.174451e-01,1.071281e-06,2.673557e-01,-1.433788e-07,-2.662470e-01,1.344272e-07,-1.430756e-07,-1.415295e-07,-3.669168e-10,-3.669168e-10,-2.933581e-05,-1.088121e-08,-3.669168e-10,-2.933581e-05,-1.088121e-08,-3.669168e-10,-2.933581e-05,-1.088121e-08,-3.669168e-10,-2.933581e-05,-1.088121e-08,-3.669168e-10,-2.933581e-05,-1.088121e-08,-3.669168e-10,-2.933581e-05,-1.088121e-08,-3.669168e-10,-2.933581e-05,-1.088121e-08,-3.669168e-10,-2.933581e-05,-1.088121e-08,-3.669168e-10,-3.732651e-04,-5.579160e-08,-3.669168e-10,4.334625e-01,-1.227744e-09,1.512271e-05,3.769828e-01,-1.097276e-08,1.987849e-05,-5.447985e-08,-1.033873e-08,-3.669168e-10,-1.033873e-09,-1.512304e-05,1.987696e-05,3.500000e-05,-3.720438e-11,-4.987619e-10,-1.033873e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.222500e-11,5.910982e+00,2.289410e-08,3.174856e-01,1.060335e-06,2.673502e-01,-1.500283e-07,-2.662421e-01,1.219248e-07,-1.306970e-07,-1.296307e-07,-3.272265e-10,-3.272265e-10,-2.973902e-05,-1.035439e-08,-3.272265e-10,-2.973902e-05,-1.035439e-08,-3.272265e-10,-2.973902e-05,-1.035439e-08,-3.272265e-10,-2.973902e-05,-1.035439e-08,-3.272265e-10,-2.973902e-05,-1.035439e-08,-3.272265e-10,-2.973902e-05,-1.035439e-08,-3.272265e-10,-2.973902e-05,-1.035439e-08,-3.272265e-10,-2.973902e-05,-1.035439e-08,-3.272265e-10,-3.752581e-04,-4.917484e-08,-3.272265e-10,4.334625e-01,-1.632778e-10,1.512270e-05,3.769824e-01,-1.089282e-08,1.987851e-05,-4.679556e-08,-1.039232e-08,-3.272265e-10,-1.039232e-09,-1.512302e-05,1.987698e-05,3.500000e-05,-4.947812e-12,-4.951281e-10,-1.039232e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.223750e-11,5.910983e+00,2.445085e-08,3.175256e-01,1.048685e-06,2.673443e-01,-1.565436e-07,-2.662378e-01,1.093375e-07,-1.182283e-07,-1.176382e-07,-2.875145e-10,-2.875145e-10,-3.012206e-05,-9.819725e-09,-2.875145e-10,-3.012206e-05,-9.819725e-09,-2.875145e-10,-3.012206e-05,-9.819725e-09,-2.875145e-10,-3.012206e-05,-9.819725e-09,-2.875145e-10,-3.012206e-05,-9.819725e-09,-2.875145e-10,-3.012206e-05,-9.819725e-09,-2.875145e-10,-3.012206e-05,-9.819725e-09,-2.875145e-10,-3.012206e-05,-9.819725e-09,-2.875145e-10,-3.769990e-04,-4.251799e-08,-2.875145e-10,4.334625e-01,8.953454e-10,1.512269e-05,3.769819e-01,-1.080018e-08,1.987853e-05,-3.908038e-08,-1.043329e-08,-2.875145e-10,-1.043329e-09,-1.512301e-05,1.987699e-05,3.500000e-05,2.713168e-11,-4.909171e-10,-1.043329e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.225000e-11,5.910984e+00,2.599026e-08,3.175652e-01,1.036341e-06,2.673383e-01,-1.629218e-07,-2.662338e-01,9.667488e-08,-1.056789e-07,-1.055609e-07,-2.478331e-10,-2.478331e-10,-3.048466e-05,-9.277587e-09,-2.478331e-10,-3.048466e-05,-9.277587e-09,-2.478331e-10,-3.048466e-05,-9.277587e-09,-2.478331e-10,-3.048466e-05,-9.277587e-09,-2.478331e-10,-3.048466e-05,-9.277587e-09,-2.478331e-10,-3.048466e-05,-9.277587e-09,-2.478331e-10,-3.048466e-05,-9.277587e-09,-2.478331e-10,-3.048466e-05,-9.277587e-09,-2.478331e-10,-3.784865e-04,-3.582559e-08,-2.478331e-10,4.334626e-01,1.946811e-09,1.512268e-05,3.769815e-01,-1.069500e-08,1.987855e-05,-3.134015e-08,-1.046165e-08,-2.478331e-10,-1.046165e-09,-1.512299e-05,1.987701e-05,3.500000e-05,5.899429e-11,-4.861365e-10,-1.046165e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.226250e-11,5.910985e+00,2.751138e-08,3.176043e-01,1.023310e-06,2.673320e-01,-1.691604e-07,-2.662304e-01,8.394663e-08,-9.305824e-08,-9.340758e-08,-2.082342e-10,-2.082342e-10,-3.082654e-05,-8.728355e-09,-2.082342e-10,-3.082654e-05,-8.728355e-09,-2.082342e-10,-3.082654e-05,-8.728355e-09,-2.082342e-10,-3.082654e-05,-8.728355e-09,-2.082342e-10,-3.082654e-05,-8.728355e-09,-2.082342e-10,-3.082654e-05,-8.728355e-09,-2.082342e-10,-3.082654e-05,-8.728355e-09,-2.082342e-10,-3.082654e-05,-8.728355e-09,-2.082342e-10,-3.797192e-04,-2.910225e-08,-2.082342e-10,4.334627e-01,2.989822e-09,1.512267e-05,3.769811e-01,-1.057749e-08,1.987856e-05,-2.358074e-08,-1.047740e-08,-2.082342e-10,-1.047740e-09,-1.512297e-05,1.987703e-05,3.500000e-05,9.060068e-11,-4.807949e-10,-1.047740e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.227500e-11,5.910986e+00,2.901334e-08,3.176429e-01,1.009604e-06,2.673254e-01,-1.752567e-07,-2.662275e-01,7.116252e-08,-8.037589e-08,-8.118731e-08,-1.687693e-10,-1.687693e-10,-3.114744e-05,-8.172411e-09,-1.687693e-10,-3.114744e-05,-8.172411e-09,-1.687693e-10,-3.114744e-05,-8.172411e-09,-1.687693e-10,-3.114744e-05,-8.172411e-09,-1.687693e-10,-3.114744e-05,-8.172411e-09,-1.687693e-10,-3.114744e-05,-8.172411e-09,-1.687693e-10,-3.114744e-05,-8.172411e-09,-1.687693e-10,-3.114744e-05,-8.172411e-09,-1.687693e-10,-3.806961e-04,-2.235259e-08,-1.687693e-10,4.334628e-01,4.023097e-09,1.512265e-05,3.769807e-01,-1.044782e-08,1.987858e-05,-1.580802e-08,-1.048059e-08,-1.687693e-10,-1.048059e-09,-1.512294e-05,1.987706e-05,3.500000e-05,1.219120e-10,-4.749011e-10,-1.048059e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.228750e-11,5.910987e+00,3.049522e-08,3.176810e-01,9.952318e-07,2.673187e-01,-1.812085e-07,-2.662250e-01,5.833237e-08,-6.764141e-08,-6.890905e-08,-1.294892e-10,-1.294892e-10,-3.144710e-05,-7.610146e-09,-1.294892e-10,-3.144710e-05,-7.610146e-09,-1.294892e-10,-3.144710e-05,-7.610146e-09,-1.294892e-10,-3.144710e-05,-7.610146e-09,-1.294892e-10,-3.144710e-05,-7.610146e-09,-1.294892e-10,-3.144710e-05,-7.610146e-09,-1.294892e-10,-3.144710e-05,-7.610146e-09,-1.294892e-10,-3.144710e-05,-7.610146e-09,-1.294892e-10,-3.814163e-04,-1.558127e-08,-1.294892e-10,4.334630e-01,5.045371e-09,1.512264e-05,3.769803e-01,-1.030623e-08,1.987860e-05,-8.027884e-09,-1.047126e-08,-1.294892e-10,-1.047126e-09,-1.512292e-05,1.987708e-05,3.500000e-05,1.528900e-10,-4.684649e-10,-1.047126e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.230000e-11,5.910989e+00,3.195615e-08,3.177185e-01,9.802037e-07,2.673117e-01,-1.870134e-07,-2.662230e-01,4.546600e-08,-5.486442e-08,-5.658186e-08,-9.044422e-11,-9.044422e-11,-3.172530e-05,-7.041955e-09,-9.044422e-11,-3.172530e-05,-7.041955e-09,-9.044422e-11,-3.172530e-05,-7.041955e-09,-9.044422e-11,-3.172530e-05,-7.041955e-09,-9.044422e-11,-3.172530e-05,-7.041955e-09,-9.044422e-11,-3.172530e-05,-7.041955e-09,-9.044422e-11,-3.172530e-05,-7.041955e-09,-9.044422e-11,-3.172530e-05,-7.041955e-09,-9.044422e-11,-3.818790e-04,-8.792972e-09,-9.044422e-11,4.334632e-01,6.055404e-09,1.512262e-05,3.769799e-01,-1.015293e-08,1.987861e-05,-2.462150e-10,-1.044947e-08,-9.044422e-11,-1.044947e-09,-1.512289e-05,1.987711e-05,3.500000e-05,1.834971e-10,-4.614967e-10,-1.044947e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.231250e-11,5.910990e+00,3.339527e-08,3.177554e-01,9.645307e-07,2.673045e-01,-1.926692e-07,-2.662216e-01,3.257327e-08,-4.205455e-08,-4.421482e-08,-5.168406e-11,-5.168406e-11,-3.198181e-05,-6.468240e-09,-5.168406e-11,-3.198181e-05,-6.468240e-09,-5.168406e-11,-3.198181e-05,-6.468240e-09,-5.168406e-11,-3.198181e-05,-6.468240e-09,-5.168406e-11,-3.198181e-05,-6.468240e-09,-5.168406e-11,-3.198181e-05,-6.468240e-09,-5.168406e-11,-3.198181e-05,-6.468240e-09,-5.168406e-11,-3.198181e-05,-6.468240e-09,-5.168406e-11,-3.820836e-04,-1.992414e-09,-5.168406e-11,4.334634e-01,7.051973e-09,1.512260e-05,3.769796e-01,-9.988163e-09,1.987863e-05,7.531095e-09,-1.041530e-08,-5.168406e-11,-1.041530e-09,-1.512287e-05,1.987713e-05,3.500000e-05,2.136961e-10,-4.540074e-10,-1.041530e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.232500e-11,5.910991e+00,3.481172e-08,3.177918e-01,9.482240e-07,2.672970e-01,-1.981740e-07,-2.662206e-01,1.966407e-08,-2.922148e-08,-3.181707e-08,-1.325763e-11,-1.325763e-11,-3.221644e-05,-5.889405e-09,-1.325763e-11,-3.221644e-05,-5.889405e-09,-1.325763e-11,-3.221644e-05,-5.889405e-09,-1.325763e-11,-3.221644e-05,-5.889405e-09,-1.325763e-11,-3.221644e-05,-5.889405e-09,-1.325763e-11,-3.221644e-05,-5.889405e-09,-1.325763e-11,-3.221644e-05,-5.889405e-09,-1.325763e-11,-3.221644e-05,-5.889405e-09,-1.325763e-11,-3.820299e-04,4.815674e-09,-1.325763e-11,4.334637e-01,8.033880e-09,1.512258e-05,3.769792e-01,-9.812190e-09,1.987864e-05,1.529817e-08,-1.036885e-08,-1.325763e-11,-1.036885e-09,-1.512284e-05,1.987716e-05,3.500000e-05,2.434509e-10,-4.460086e-10,-1.036885e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.233750e-11,5.910993e+00,3.620466e-08,3.178274e-01,9.312953e-07,2.672894e-01,-2.035258e-07,-2.662201e-01,6.748255e-09,-1.637487e-08,-1.939777e-08,2.478690e-11,2.478690e-11,-3.242900e-05,-5.305862e-09,2.478690e-11,-3.242900e-05,-5.305862e-09,2.478690e-11,-3.242900e-05,-5.305862e-09,2.478690e-11,-3.242900e-05,-5.305862e-09,2.478690e-11,-3.242900e-05,-5.305862e-09,2.478690e-11,-3.242900e-05,-5.305862e-09,2.478690e-11,-3.242900e-05,-5.305862e-09,2.478690e-11,-3.242900e-05,-5.305862e-09,2.478690e-11,-3.817176e-04,1.162655e-08,2.478690e-11,4.334640e-01,8.999952e-09,1.512256e-05,3.769788e-01,-9.625278e-09,1.987866e-05,2.304913e-08,-1.031022e-08,2.478690e-11,-1.031022e-09,-1.512281e-05,1.987719e-05,3.500000e-05,2.727258e-10,-4.375126e-10,-1.031022e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.235000e-11,5.910994e+00,3.757327e-08,3.178625e-01,9.137568e-07,2.672816e-01,-2.087228e-07,-2.662201e-01,-6.164277e-09,-3.524402e-09,-6.966081e-09,6.240223e-11,6.240223e-11,-3.261932e-05,-4.718026e-09,6.240223e-11,-3.261932e-05,-4.718026e-09,6.240223e-11,-3.261932e-05,-4.718026e-09,6.240223e-11,-3.261932e-05,-4.718026e-09,6.240223e-11,-3.261932e-05,-4.718026e-09,6.240223e-11,-3.261932e-05,-4.718026e-09,6.240223e-11,-3.261932e-05,-4.718026e-09,6.240223e-11,-3.261932e-05,-4.718026e-09,6.240223e-11,-3.811467e-04,1.843544e-08,6.240222e-11,4.334644e-01,9.949041e-09,1.512254e-05,3.769785e-01,-9.427706e-09,1.987867e-05,3.077812e-08,-1.023954e-08,6.240223e-11,-1.023954e-09,-1.512278e-05,1.987722e-05,3.500000e-05,3.014861e-10,-4.285321e-10,-1.023954e-09,3.500000e-05,0.000000e+00,0.000000e+00,0.000000e+00
