time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)","V(SL1)","I(LIN|XBQ)","V(OUT_Q)","I(R_LOAD)","V(N6|XBVM1)","I(L_SL|XBVM1)","P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
7.533750e-11,-1.015595e-03,1.543635e-07,-3.332600e-09,4.334773e-01,-5.500472e-08,1.512138e-05,3.769977e-01,-6.609453e-09,1.987737e-05,-3.332600e-09,-1.106764e-10,-1.512305e-05,1.987695e-05,3.500000e-05,-1.666810e-09,-3.004297e-10,9.950574e-08,-3.332600e-09,-1.106764e-09,-1.106764e-10,5.967990e-08,-3.332600e-09,-5.911301e+00,-4.375799e-08,-3.180816e-01,2.523180e-06,-2.655147e-01,-7.021722e-07,2.679704e-01,-7.680428e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.535000e-11,-1.009416e-03,1.710703e-07,-3.328543e-09,4.334752e-01,-5.474242e-08,1.512145e-05,3.769974e-01,-7.158103e-09,1.987737e-05,-3.328543e-09,-1.627796e-10,-1.512312e-05,1.987688e-05,3.500000e-05,-1.658861e-09,-3.253683e-10,1.167001e-07,-3.328543e-09,-1.627796e-09,-1.627796e-10,7.717629e-08,-3.328543e-09,-5.911303e+00,-3.970090e-08,-3.179855e-01,2.539919e-06,-2.655418e-01,-7.265154e-07,2.679671e-01,-9.440396e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.536250e-11,-1.002605e-03,1.876447e-07,-3.320970e-09,4.334731e-01,-5.441067e-08,1.512153e-05,3.769971e-01,-7.701294e-09,1.987737e-05,-3.320970e-09,-2.151071e-10,-1.512320e-05,1.987680e-05,3.500000e-05,-1.648808e-09,-3.500588e-10,1.338312e-07,-3.320970e-09,-2.151071e-09,-2.151071e-10,9.465143e-08,-3.320970e-09,-5.911304e+00,-3.562637e-08,-3.178888e-01,2.554922e-06,-2.655698e-01,-7.502993e-07,2.679632e-01,-1.119782e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.537500e-11,-9.951672e-04,2.040768e-07,-3.309886e-09,4.334711e-01,-5.400976e-08,1.512160e-05,3.769968e-01,-8.238256e-09,1.987737e-05,-3.309886e-09,-2.675861e-10,-1.512327e-05,1.987673e-05,3.500000e-05,-1.636659e-09,-3.744662e-10,1.508888e-07,-3.309886e-09,-2.675861e-09,-2.675861e-10,1.120946e-07,-3.309886e-09,-5.911305e+00,-3.153714e-08,-3.177915e-01,2.568179e-06,-2.655988e-01,-7.735073e-07,2.679586e-01,-1.295163e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.538750e-11,-9.871083e-04,2.203568e-07,-3.295300e-09,4.334690e-01,-5.354004e-08,1.512167e-05,3.769965e-01,-8.768224e-09,1.987737e-05,-3.295300e-09,-3.201433e-10,-1.512334e-05,1.987666e-05,3.500000e-05,-1.622425e-09,-3.985556e-10,1.678624e-07,-3.295300e-09,-3.201433e-09,-3.201433e-10,1.294950e-07,-3.295300e-09,-5.911306e+00,-2.743593e-08,-3.176938e-01,2.579685e-06,-2.656286e-01,-7.961234e-07,2.679534e-01,-1.470073e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.540000e-11,-9.784341e-04,2.364753e-07,-3.277226e-09,4.334670e-01,-5.300197e-08,1.512174e-05,3.769962e-01,-9.290440e-09,1.987738e-05,-3.277226e-09,-3.727051e-10,-1.512341e-05,1.987659e-05,3.500000e-05,-1.606120e-09,-4.222927e-10,1.847417e-07,-3.277226e-09,-3.727051e-09,-3.727051e-10,1.468419e-07,-3.277226e-09,-5.911307e+00,-2.332547e-08,-3.175956e-01,2.589433e-06,-2.656592e-01,-8.181323e-07,2.679474e-01,-1.644405e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.541250e-11,-9.691511e-04,2.524226e-07,-3.255681e-09,4.334650e-01,-5.239609e-08,1.512182e-05,3.769958e-01,-9.804159e-09,1.987739e-05,-3.255681e-09,-4.251979e-10,-1.512348e-05,1.987652e-05,3.500000e-05,-1.587760e-09,-4.456436e-10,2.015165e-07,-3.255681e-09,-4.251979e-09,-4.251979e-10,1.641245e-07,-3.255681e-09,-5.911308e+00,-1.920848e-08,-3.174971e-01,2.597420e-06,-2.656907e-01,-8.395188e-07,2.679409e-01,-1.818050e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.542500e-11,-9.592659e-04,2.681894e-07,-3.230687e-09,4.334630e-01,-5.172305e-08,1.512189e-05,3.769954e-01,-1.030864e-08,1.987740e-05,-3.230687e-09,-4.775479e-10,-1.512355e-05,1.987645e-05,3.500000e-05,-1.567365e-09,-4.685746e-10,2.181764e-07,-3.230687e-09,-4.775479e-09,-4.775479e-10,1.813318e-07,-3.230687e-09,-5.911309e+00,-1.508768e-08,-3.173984e-01,2.603642e-06,-2.657230e-01,-8.602685e-07,2.679336e-01,-1.990897e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.543750e-11,-9.487856e-04,2.837665e-07,-3.202270e-09,4.334611e-01,-5.098355e-08,1.512196e-05,3.769950e-01,-1.080317e-08,1.987740e-05,-3.202270e-09,-5.296814e-10,-1.512362e-05,1.987638e-05,3.500000e-05,-1.544956e-09,-4.910530e-10,2.347112e-07,-3.202270e-09,-5.296814e-09,-5.296814e-10,1.984532e-07,-3.202270e-09,-5.911309e+00,-1.096580e-08,-3.172994e-01,2.608096e-06,-2.657560e-01,-8.803675e-07,2.679258e-01,-2.162839e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.545000e-11,-9.377175e-04,2.991447e-07,-3.170459e-09,4.334592e-01,-5.017841e-08,1.512203e-05,3.769946e-01,-1.128702e-08,1.987742e-05,-3.170459e-09,-5.815248e-10,-1.512368e-05,1.987632e-05,3.500000e-05,-1.520558e-09,-5.130462e-10,2.511108e-07,-3.170459e-09,-5.815248e-09,-5.815248e-10,2.154778e-07,-3.170459e-09,-5.911310e+00,-6.845520e-09,-3.172003e-01,2.610782e-06,-2.657898e-01,-8.998023e-07,2.679172e-01,-2.333766e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.546250e-11,-9.260693e-04,3.143150e-07,-3.135288e-09,4.334573e-01,-4.930852e-08,1.512210e-05,3.769942e-01,-1.175949e-08,1.987743e-05,-3.135288e-09,-6.330051e-10,-1.512374e-05,1.987626e-05,3.500000e-05,-1.494198e-09,-5.345224e-10,2.673649e-07,-3.135288e-09,-6.330051e-09,-6.330051e-10,2.323948e-07,-3.135288e-09,-5.911310e+00,-2.729554e-09,-3.171011e-01,2.611701e-06,-2.658244e-01,-9.185601e-07,2.679080e-01,-2.503569e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.547500e-11,-9.138491e-04,3.292685e-07,-3.096794e-09,4.334554e-01,-4.837487e-08,1.512217e-05,3.769937e-01,-1.221991e-08,1.987744e-05,-3.096794e-09,-6.840491e-10,-1.512380e-05,1.987620e-05,3.500000e-05,-1.465905e-09,-5.554506e-10,2.834636e-07,-3.096794e-09,-6.840491e-09,-6.840491e-10,2.491932e-07,-3.096794e-09,-5.911310e+00,1.379419e-09,-3.170020e-01,2.610854e-06,-2.658596e-01,-9.366283e-07,2.678982e-01,-2.672138e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.548750e-11,-9.010653e-04,3.439966e-07,-3.055019e-09,4.334536e-01,-4.737850e-08,1.512224e-05,3.769932e-01,-1.266760e-08,1.987745e-05,-3.055019e-09,-7.345846e-10,-1.512386e-05,1.987614e-05,3.500000e-05,-1.435712e-09,-5.758002e-10,2.993968e-07,-3.055019e-09,-7.345846e-09,-7.345846e-10,2.658625e-07,-3.055019e-09,-5.911310e+00,5.478725e-09,-3.169029e-01,2.608243e-06,-2.658955e-01,-9.539953e-07,2.678877e-01,-2.839364e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.550000e-11,-8.877267e-04,3.584908e-07,-3.010008e-09,4.334518e-01,-4.632057e-08,1.512230e-05,3.769927e-01,-1.310191e-08,1.987747e-05,-3.010008e-09,-7.845396e-10,-1.512391e-05,1.987609e-05,3.500000e-05,-1.403654e-09,-5.955416e-10,3.151544e-07,-3.010008e-09,-7.845396e-09,-7.845396e-10,2.823917e-07,-3.010008e-09,-5.911309e+00,9.565707e-09,-3.168039e-01,2.603873e-06,-2.659320e-01,-9.706499e-07,2.678766e-01,-3.005139e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.551250e-11,-8.738422e-04,3.727424e-07,-2.961809e-09,4.334501e-01,-4.520231e-08,1.512237e-05,3.769922e-01,-1.352221e-08,1.987749e-05,-2.961809e-09,-8.338429e-10,-1.512396e-05,1.987604e-05,3.500000e-05,-1.369767e-09,-6.146457e-10,3.307268e-07,-2.961809e-09,-8.338429e-09,-8.338429e-10,2.987701e-07,-2.961809e-09,-5.911309e+00,1.363772e-08,-3.167052e-01,2.597748e-06,-2.659692e-01,-9.865813e-07,2.678649e-01,-3.169354e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.552500e-11,-8.594213e-04,3.867434e-07,-2.910476e-09,4.334484e-01,-4.402500e-08,1.512243e-05,3.769917e-01,-1.392786e-08,1.987750e-05,-2.910476e-09,-8.824241e-10,-1.512401e-05,1.987599e-05,3.500000e-05,-1.334091e-09,-6.330845e-10,3.461040e-07,-2.910476e-09,-8.824241e-09,-8.824241e-10,3.149871e-07,-2.910476e-09,-5.911308e+00,1.769215e-08,-3.166067e-01,2.589875e-06,-2.660069e-01,-1.001779e-06,2.678526e-01,-3.331901e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.553750e-11,-8.444735e-04,4.004857e-07,-2.856065e-09,4.334468e-01,-4.279004e-08,1.512250e-05,3.769912e-01,-1.431827e-08,1.987752e-05,-2.856065e-09,-9.302136e-10,-1.512406e-05,1.987594e-05,3.500000e-05,-1.296668e-09,-6.508307e-10,3.612764e-07,-2.856065e-09,-9.302136e-09,-9.302136e-10,3.310321e-07,-2.856065e-09,-5.911308e+00,2.172638e-08,-3.165085e-01,2.580262e-06,-2.660453e-01,-1.016235e-06,2.678396e-01,-3.492672e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.555000e-11,-8.290090e-04,4.139612e-07,-2.798635e-09,4.334452e-01,-4.149887e-08,1.512256e-05,3.769906e-01,-1.469287e-08,1.987754e-05,-2.798635e-09,-9.771427e-10,-1.512410e-05,1.987590e-05,3.500000e-05,-1.257542e-09,-6.678578e-10,3.762344e-07,-2.798635e-09,-9.771427e-09,-9.771427e-10,3.468944e-07,-2.798635e-09,-5.911307e+00,2.573784e-08,-3.164107e-01,2.568916e-06,-2.660841e-01,-1.029938e-06,2.678260e-01,-3.651559e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.556250e-11,-8.130379e-04,4.271622e-07,-2.738250e-09,4.334436e-01,-4.015303e-08,1.512262e-05,3.769901e-01,-1.505109e-08,1.987756e-05,-2.738250e-09,-1.023144e-09,-1.512414e-05,1.987586e-05,3.500000e-05,-1.216758e-09,-6.841405e-10,3.909684e-07,-2.738250e-09,-1.023144e-08,-1.023144e-09,3.625635e-07,-2.738250e-09,-5.911306e+00,2.972395e-08,-3.163134e-01,2.555848e-06,-2.661235e-01,-1.042882e-06,2.678119e-01,-3.808457e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.557500e-11,-7.965709e-04,4.400811e-07,-2.674976e-09,4.334421e-01,-3.875411e-08,1.512268e-05,3.769895e-01,-1.539239e-08,1.987759e-05,-2.674976e-09,-1.068151e-09,-1.512418e-05,1.987582e-05,3.500000e-05,-1.174367e-09,-6.996542e-10,4.054690e-07,-2.674976e-09,-1.068151e-08,-1.068151e-09,3.780290e-07,-2.674976e-09,-5.911305e+00,3.368219e-08,-3.162166e-01,2.541068e-06,-2.661633e-01,-1.055058e-06,2.677971e-01,-3.963258e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.558750e-11,-7.796187e-04,4.527106e-07,-2.608884e-09,4.334407e-01,-3.730378e-08,1.512274e-05,3.769889e-01,-1.571626e-08,1.987761e-05,-2.608884e-09,-1.112098e-09,-1.512422e-05,1.987578e-05,3.500000e-05,-1.130418e-09,-7.143755e-10,4.197269e-07,-2.608884e-09,-1.112098e-08,-1.112098e-09,3.932805e-07,-2.608884e-09,-5.911303e+00,3.761004e-08,-3.161204e-01,2.524589e-06,-2.662036e-01,-1.066459e-06,2.677818e-01,-4.115859e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.560000e-11,-7.621926e-04,4.650433e-07,-2.540045e-09,4.334393e-01,-3.580377e-08,1.512280e-05,3.769883e-01,-1.602220e-08,1.987763e-05,-2.540045e-09,-1.154921e-09,-1.512425e-05,1.987575e-05,3.500000e-05,-1.084963e-09,-7.282817e-10,4.337330e-07,-2.540045e-09,-1.154921e-08,-1.154921e-09,4.083077e-07,-2.540045e-09,-5.911302e+00,4.150502e-08,-3.160249e-01,2.506423e-06,-2.662443e-01,-1.077078e-06,2.677659e-01,-4.266154e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.561250e-11,-7.443039e-04,4.770722e-07,-2.468538e-09,4.334379e-01,-3.425588e-08,1.512285e-05,3.769877e-01,-1.630973e-08,1.987766e-05,-2.468538e-09,-1.196559e-09,-1.512428e-05,1.987572e-05,3.500000e-05,-1.038057e-09,-7.413516e-10,4.474782e-07,-2.468538e-09,-1.196559e-08,-1.196559e-09,4.231004e-07,-2.468538e-09,-5.911300e+00,4.536466e-08,-3.159301e-01,2.486586e-06,-2.662854e-01,-1.086910e-06,2.677494e-01,-4.414039e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.562500e-11,-7.259643e-04,4.887904e-07,-2.394440e-09,4.334367e-01,-3.266197e-08,1.512290e-05,3.769871e-01,-1.657842e-08,1.987768e-05,-2.394440e-09,-1.236949e-09,-1.512431e-05,1.987569e-05,3.500000e-05,-9.897568e-10,-7.535647e-10,4.609536e-07,-2.394440e-09,-1.236949e-08,-1.236949e-09,4.376486e-07,-2.394440e-09,-5.911298e+00,4.918655e-08,-3.158361e-01,2.465091e-06,-2.663268e-01,-1.095949e-06,2.677323e-01,-4.559414e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.563750e-11,-7.071856e-04,5.001913e-07,-2.317834e-09,4.334355e-01,-3.102396e-08,1.512296e-05,3.769864e-01,-1.682784e-08,1.987771e-05,-2.317834e-09,-1.276033e-09,-1.512433e-05,1.987567e-05,3.500000e-05,-9.401201e-10,-7.649019e-10,4.741503e-07,-2.317834e-09,-1.276033e-08,-1.276033e-09,4.519423e-07,-2.317834e-09,-5.911296e+00,5.296828e-08,-3.157429e-01,2.441957e-06,-2.663686e-01,-1.104191e-06,2.677148e-01,-4.702175e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.565000e-11,-6.879802e-04,5.112683e-07,-2.238805e-09,4.334343e-01,-2.934383e-08,1.512300e-05,3.769858e-01,-1.705759e-08,1.987774e-05,-2.238805e-09,-1.313753e-09,-1.512435e-05,1.987565e-05,3.500000e-05,-8.892070e-10,-7.753449e-10,4.870599e-07,-2.238805e-09,-1.313753e-08,-1.313753e-09,4.659715e-07,-2.238805e-09,-5.911294e+00,5.670749e-08,-3.156507e-01,2.417200e-06,-2.664107e-01,-1.111632e-06,2.676966e-01,-4.842222e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.566250e-11,-6.683604e-04,5.220152e-07,-2.157440e-09,4.334332e-01,-2.762360e-08,1.512305e-05,3.769851e-01,-1.726729e-08,1.987776e-05,-2.157440e-09,-1.350052e-09,-1.512437e-05,1.987563e-05,3.500000e-05,-8.370788e-10,-7.848770e-10,4.996736e-07,-2.157440e-09,-1.350052e-08,-1.350052e-09,4.797266e-07,-2.157440e-09,-5.911292e+00,6.040186e-08,-3.155594e-01,2.390839e-06,-2.664530e-01,-1.118267e-06,2.676780e-01,-4.979457e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.567500e-11,-6.483388e-04,5.324258e-07,-2.073831e-09,4.334322e-01,-2.586536e-08,1.512310e-05,3.769845e-01,-1.745661e-08,1.987779e-05,-2.073831e-09,-1.384877e-09,-1.512439e-05,1.987561e-05,3.500000e-05,-7.837988e-10,-7.934823e-10,5.119833e-07,-2.073831e-09,-1.384877e-08,-1.384877e-09,4.931980e-07,-2.073831e-09,-5.911290e+00,6.404909e-08,-3.154691e-01,2.362893e-06,-2.664956e-01,-1.124094e-06,2.676588e-01,-5.113782e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.568750e-11,-6.279284e-04,5.424943e-07,-1.988070e-09,4.334313e-01,-2.407123e-08,1.512314e-05,3.769838e-01,-1.762522e-08,1.987782e-05,-1.988070e-09,-1.418175e-09,-1.512440e-05,1.987560e-05,3.500000e-05,-7.294313e-10,-8.011464e-10,5.239807e-07,-1.988070e-09,-1.418175e-08,-1.418175e-09,5.063762e-07,-1.988070e-09,-5.911287e+00,6.764691e-08,-3.153799e-01,2.333384e-06,-2.665384e-01,-1.129112e-06,2.676391e-01,-5.245101e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.570000e-11,-6.071422e-04,5.522150e-07,-1.900251e-09,4.334304e-01,-2.224340e-08,1.512318e-05,3.769831e-01,-1.777283e-08,1.987785e-05,-1.900251e-09,-1.449896e-09,-1.512441e-05,1.987559e-05,3.500000e-05,-6.740424e-10,-8.078558e-10,5.356578e-07,-1.900251e-09,-1.449896e-08,-1.449896e-09,5.192518e-07,-1.900251e-09,-5.911284e+00,7.119312e-08,-3.152919e-01,2.302334e-06,-2.665813e-01,-1.133318e-06,2.676190e-01,-5.373317e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.571250e-11,-5.859936e-04,5.615824e-07,-1.810473e-09,4.334296e-01,-2.038408e-08,1.512322e-05,3.769825e-01,-1.789917e-08,1.987788e-05,-1.810473e-09,-1.479991e-09,-1.512441e-05,1.987559e-05,3.500000e-05,-6.176993e-10,-8.135985e-10,5.470068e-07,-1.810473e-09,-1.479991e-08,-1.479991e-09,5.318157e-07,-1.810473e-09,-5.911282e+00,7.468552e-08,-3.152051e-01,2.269764e-06,-2.666244e-01,-1.136711e-06,2.675983e-01,-5.498338e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.572500e-11,-5.644961e-04,5.705912e-07,-1.718835e-09,4.334289e-01,-1.849553e-08,1.512326e-05,3.769818e-01,-1.800400e-08,1.987791e-05,-1.718835e-09,-1.508415e-09,-1.512442e-05,1.987558e-05,3.500000e-05,-5.604705e-10,-8.183638e-10,5.580200e-07,-1.718835e-09,-1.508415e-08,-1.508415e-09,5.440589e-07,-1.718835e-09,-5.911279e+00,7.812198e-08,-3.151195e-01,2.235700e-06,-2.666676e-01,-1.139291e-06,2.675772e-01,-5.620073e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.573750e-11,-5.426633e-04,5.792364e-07,-1.625438e-09,4.334282e-01,-1.658004e-08,1.512329e-05,3.769811e-01,-1.808712e-08,1.987794e-05,-1.625438e-09,-1.535122e-09,-1.512441e-05,1.987559e-05,3.500000e-05,-5.024256e-10,-8.221420e-10,5.686900e-07,-1.625438e-09,-1.535122e-08,-1.535122e-09,5.559726e-07,-1.625438e-09,-5.911276e+00,8.150040e-08,-3.150353e-01,2.200165e-06,-2.667109e-01,-1.141058e-06,2.675557e-01,-5.738430e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.575000e-11,-5.205092e-04,5.875130e-07,-1.530387e-09,4.334276e-01,-1.463996e-08,1.512332e-05,3.769804e-01,-1.814835e-08,1.987797e-05,-1.530387e-09,-1.560072e-09,-1.512441e-05,1.987559e-05,3.500000e-05,-4.436351e-10,-8.249249e-10,5.790093e-07,-1.530387e-09,-1.560072e-08,-1.560072e-09,5.675480e-07,-1.530387e-09,-5.911273e+00,8.481872e-08,-3.149525e-01,2.163185e-06,-2.667543e-01,-1.142013e-06,2.675337e-01,-5.853322e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.576250e-11,-4.980479e-04,5.954166e-07,-1.433785e-09,4.334271e-01,-1.267763e-08,1.512335e-05,3.769797e-01,-1.818752e-08,1.987801e-05,-1.433785e-09,-1.583224e-09,-1.512440e-05,1.987560e-05,3.500000e-05,-3.841707e-10,-8.267056e-10,5.889711e-07,-1.433785e-09,-1.583224e-08,-1.583224e-09,5.787768e-07,-1.433785e-09,-5.911269e+00,8.807492e-08,-3.148710e-01,2.124788e-06,-2.667977e-01,-1.142157e-06,2.675112e-01,-5.964663e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.577500e-11,-4.752936e-04,6.029427e-07,-1.335741e-09,4.334266e-01,-1.069546e-08,1.512338e-05,3.769790e-01,-1.820452e-08,1.987804e-05,-1.335741e-09,-1.604541e-09,-1.512439e-05,1.987561e-05,3.500000e-05,-3.241049e-10,-8.274784e-10,5.985683e-07,-1.335741e-09,-1.604541e-08,-1.604541e-09,5.896505e-07,-1.335741e-09,-5.911266e+00,9.126705e-08,-3.147911e-01,2.085000e-06,-2.668410e-01,-1.141493e-06,2.674884e-01,-6.072367e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.578750e-11,-4.522608e-04,6.100871e-07,-1.236362e-09,4.334263e-01,-8.695851e-09,1.512341e-05,3.769783e-01,-1.819926e-08,1.987807e-05,-1.236362e-09,-1.623988e-09,-1.512438e-05,1.987562e-05,3.500000e-05,-2.635106e-10,-8.272389e-10,6.077942e-07,-1.236362e-09,-1.623988e-08,-1.623988e-09,6.001612e-07,-1.236362e-09,-5.911262e+00,9.439316e-08,-3.147127e-01,2.043850e-06,-2.668843e-01,-1.140023e-06,2.674651e-01,-6.176351e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.580000e-11,-4.289639e-04,6.168458e-07,-1.135758e-09,4.334260e-01,-6.681244e-09,1.512343e-05,3.769776e-01,-1.817165e-08,1.987810e-05,-1.135758e-09,-1.641534e-09,-1.512436e-05,1.987564e-05,3.500000e-05,-2.024619e-10,-8.259842e-10,6.166424e-07,-1.135758e-09,-1.641534e-08,-1.641534e-09,6.103009e-07,-1.135758e-09,-5.911259e+00,9.745140e-08,-3.146359e-01,2.001368e-06,-2.669276e-01,-1.137749e-06,2.674415e-01,-6.276537e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.581250e-11,-4.054178e-04,6.232152e-07,-1.034040e-09,4.334258e-01,-4.654093e-09,1.512345e-05,3.769769e-01,-1.812168e-08,1.987814e-05,-1.034040e-09,-1.657146e-09,-1.512434e-05,1.987566e-05,3.500000e-05,-1.410331e-10,-8.237126e-10,6.251067e-07,-1.034040e-09,-1.657146e-08,-1.657146e-09,6.200620e-07,-1.034040e-09,-5.911255e+00,1.004399e-07,-3.145607e-01,1.957584e-06,-2.669707e-01,-1.134677e-06,2.674174e-01,-6.372845e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.582500e-11,-3.816372e-04,6.291916e-07,-9.313194e-10,4.334256e-01,-2.616869e-09,1.512347e-05,3.769763e-01,-1.804932e-08,1.987817e-05,-9.313194e-10,-1.670800e-09,-1.512432e-05,1.987568e-05,3.500000e-05,-7.929907e-11,-8.204236e-10,6.331809e-07,-9.313194e-10,-1.670800e-08,-1.670800e-09,6.294370e-07,-9.313194e-10,-5.911251e+00,1.033570e-07,-3.144872e-01,1.912529e-06,-2.670137e-01,-1.130811e-06,2.673931e-01,-6.465198e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.583750e-11,-3.576372e-04,6.347719e-07,-8.277102e-10,4.334256e-01,-5.720566e-10,1.512348e-05,3.769756e-01,-1.795460e-08,1.987821e-05,-8.277102e-10,-1.682468e-09,-1.512429e-05,1.987571e-05,3.500000e-05,-1.733505e-11,-8.161183e-10,6.408593e-07,-8.277102e-10,-1.682468e-08,-1.682468e-09,6.384187e-07,-8.277102e-10,-5.911247e+00,1.062008e-07,-3.144155e-01,1.866234e-06,-2.670566e-01,-1.126155e-06,2.673683e-01,-6.553525e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.585000e-11,-3.334329e-04,6.399531e-07,-7.233257e-10,4.334256e-01,1.477854e-09,1.512350e-05,3.769749e-01,-1.783758e-08,1.987824e-05,-7.233257e-10,-1.692129e-09,-1.512426e-05,1.987574e-05,3.500000e-05,4.478345e-11,-8.107989e-10,6.481363e-07,-7.233257e-10,-1.692129e-08,-1.692129e-09,6.470000e-07,-7.233257e-10,-5.911243e+00,1.089697e-07,-3.143455e-01,1.818734e-06,-2.670993e-01,-1.120715e-06,2.673433e-01,-6.637752e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.586250e-11,-3.090395e-04,6.447321e-07,-6.182805e-10,4.334257e-01,3.530364e-09,1.512351e-05,3.769742e-01,-1.769832e-08,1.987827e-05,-6.182804e-10,-1.699763e-09,-1.512423e-05,1.987577e-05,3.500000e-05,1.069807e-10,-8.044691e-10,6.550066e-07,-6.182804e-10,-1.699763e-08,-1.699763e-09,6.551742e-07,-6.182804e-10,-5.911239e+00,1.116621e-07,-3.142774e-01,1.770060e-06,-2.671417e-01,-1.114497e-06,2.673179e-01,-6.717810e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.587500e-11,-2.844722e-04,6.491067e-07,-5.126895e-10,4.334258e-01,5.582974e-09,1.512351e-05,3.769736e-01,-1.753694e-08,1.987831e-05,-5.126895e-10,-1.705352e-09,-1.512420e-05,1.987580e-05,3.500000e-05,1.691810e-10,-7.971338e-10,6.614649e-07,-5.126895e-10,-1.705352e-08,-1.705352e-09,6.629348e-07,-5.126895e-10,-5.911235e+00,1.142764e-07,-3.142111e-01,1.720248e-06,-2.671839e-01,-1.107508e-06,2.672923e-01,-6.793634e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.588750e-11,-2.597465e-04,6.530742e-07,-4.066682e-10,4.334261e-01,7.633183e-09,1.512352e-05,3.769729e-01,-1.735358e-08,1.987834e-05,-4.066682e-10,-1.708883e-09,-1.512416e-05,1.987584e-05,3.500000e-05,2.313086e-10,-7.887991e-10,6.675066e-07,-4.066682e-10,-1.708883e-08,-1.708883e-09,6.702756e-07,-4.066682e-10,-5.911230e+00,1.168110e-07,-3.141468e-01,1.669332e-06,-2.672258e-01,-1.099754e-06,2.672663e-01,-6.865160e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.590000e-11,-2.348780e-04,6.566328e-07,-3.003323e-10,4.334264e-01,9.678496e-09,1.512352e-05,3.769722e-01,-1.714840e-08,1.987837e-05,-3.003323e-10,-1.710343e-09,-1.512412e-05,1.987588e-05,3.500000e-05,2.932877e-10,-7.794727e-10,6.731269e-07,-3.003323e-10,-1.710343e-08,-1.710343e-09,6.771904e-07,-3.003323e-10,-5.911226e+00,1.192646e-07,-3.140843e-01,1.617348e-06,-2.672674e-01,-1.091245e-06,2.672401e-01,-6.932325e-07,0.000000e+00,0.000000e+00,0.000000e+00
